time,n_trips,avg_miles,avg_duration[s]
1351040400,7599.0,3.3712924,626.3227
1351044000,4694.0,3.3035312,608.1065
1351047600,3044.0,3.6930242,631.99115
1351051200,2894.0,4.565787,674.387
1351054800,4438.0,4.6278787,652.81116
1351058400,12029.0,3.1167417,577.2439
1351062000,23884.0,2.7713735,702.15027
1351065600,28620.0,2.3788455,825.1325
1351069200,26620.0,2.3738217,864.4665
1351072800,23964.0,2.51805,864.45386
1351076400,23063.0,2.5859096,866.6881
1351080000,23705.0,2.5464544,862.0135
1351083600,23499.0,2.7680986,865.6067
1351087200,24762.0,2.784799,856.6357
1351090800,23204.0,2.8975194,874.12366
1351094400,19444.0,3.0070622,823.52985
1351098000,25732.0,2.720458,824.07074
1351101600,31871.0,2.538775,800.9838
1351105200,33809.0,2.5690298,718.3408
1351108800,32159.0,2.8117695,684.87317
1351112400,32020.0,3.0490203,676.1456
1351116000,29598.0,3.1228845,686.6099
1351119600,23916.0,3.2456346,673.313
1351123200,15846.0,3.2890744,647.06964
1351126800,9469.0,3.2293332,619.0376
1351130400,5934.0,3.3746412,616.02057
1351134000,3757.0,3.5741408,641.0125
1351137600,3373.0,4.6065516,686.61487
1351141200,4561.0,4.6230865,648.706
1351144800,12300.0,3.1899745,593.9948
1351148400,24003.0,2.81764,722.9325
1351152000,28455.0,2.5448465,822.6304
1351155600,27179.0,2.4873393,870.3461
1351159200,24112.0,2.5504515,881.885
1351162800,23502.0,2.6886406,887.4945
1351166400,24589.0,2.6743956,882.025
1351170000,24165.0,2.9213743,888.6393
1351173600,25314.0,3.0543132,962.5199
1351177200,23120.0,3.0899577,964.9789
1351180800,18450.0,3.111895,925.55023
1351184400,24131.0,2.9544604,948.9776
1351188000,29625.0,2.744315,899.5222
1351191600,33763.0,2.657146,777.5161
1351195200,33163.0,2.829909,737.7392
1351198800,32989.0,3.0690286,732.972
1351202400,31070.0,3.2106953,738.3839
1351206000,29066.0,3.2881534,711.778
1351209600,22690.0,3.214449,679.80884
1351213200,15286.0,3.3096688,647.6582
1351216800,10041.0,3.2403843,617.2532
1351220400,6785.0,3.5596235,633.28345
1351224000,5186.0,4.390557,682.73773
1351227600,5148.0,5.1536684,704.68414
1351231200,11460.0,3.512816,621.7224
1351234800,19120.0,2.9803882,694.3048
1351238400,22277.0,2.8598058,785.2064
1351242000,22250.0,2.6887696,799.7703
1351245600,21483.0,2.6970415,789.1962
1351249200,21977.0,2.7901766,827.0742
1351252800,22841.0,2.8135402,839.8114
1351256400,22107.0,3.0755773,891.63306
1351260000,22101.0,3.20205,957.2493
1351263600,19843.0,3.091033,954.98627
1351267200,17480.0,3.2101731,944.5981
1351270800,21517.0,2.9577675,907.78485
1351274400,27234.0,2.756195,833.31573
1351278000,30221.0,2.7077127,762.56085
1351281600,30648.0,2.7795937,718.0352
1351285200,30458.0,2.8597887,698.72284
1351288800,31127.0,2.9667444,717.50006
1351292400,30083.0,3.108022,750.76953
1351296000,27505.0,3.1794605,758.26495
1351299600,24938.0,3.1223838,701.271
1351303200,22299.0,3.2030988,668.42554
1351306800,17903.0,3.4327228,666.11993
1351310400,11494.0,3.769631,680.0742
1351314000,5757.0,4.894974,733.64307
1351317600,5683.0,4.557413,710.38416
1351321200,8217.0,4.0275736,669.328
1351324800,12155.0,3.1421683,612.05896
1351328400,17195.0,2.698743,604.41077
1351332000,20571.0,2.6344662,640.8296
1351335600,23132.0,2.5964365,692.4413
1351339200,25214.0,2.53426,721.4267
1351342800,25566.0,2.6765134,753.7242
1351346400,25433.0,2.7642634,778.57855
1351350000,24331.0,2.7734284,796.0811
1351353600,19973.0,2.8360164,805.89764
1351357200,23059.0,2.7813683,830.70593
1351360800,28167.0,2.6154826,839.5279
1351364400,30606.0,2.574528,824.9159
1351368000,30399.0,2.6477878,799.072
1351371600,31303.0,2.668014,773.65735
1351375200,32842.0,2.7071197,806.2638
1351378800,32027.0,2.8715584,857.821
1351382400,31173.0,2.9056907,810.54156
1351386000,30014.0,3.0808985,747.5259
1351389600,27433.0,3.2559164,709.8213
1351393200,22966.0,3.4825983,707.17084
1351396800,16051.0,3.7844121,701.79205
1351400400,8140.0,4.4915686,703.6919
1351404000,6035.0,4.8768926,700.90985
1351407600,7425.0,4.4760365,649.5954
1351411200,10268.0,3.6866245,586.09937
1351414800,14965.0,3.194621,571.76025
1351418400,19827.0,2.9753513,584.88196
1351422000,23191.0,2.9636045,625.8978
1351425600,25726.0,2.9664667,660.04663
1351429200,25251.0,3.058035,686.7505
1351432800,24669.0,3.2552748,742.3681
1351436400,22964.0,3.3398645,762.645
1351440000,20049.0,3.372759,749.3015
1351443600,19360.0,3.3132534,706.8127
1351447200,15709.0,3.346979,651.53687
1351450800,13119.0,3.610488,660.35077
1351454400,11568.0,3.6280003,648.7099
1351458000,9605.0,3.7479763,650.18335
1351461600,8663.0,4.095019,690.2625
1351465200,7106.0,3.9844868,677.51013
1351468800,5050.0,3.5063808,621.70496
1351472400,3041.0,3.2212083,576.8043
1351476000,1929.0,3.2565875,574.9072
1351479600,1240.0,3.2295787,561.7871
1351483200,1116.0,3.5239596,579.5735
1351486800,1694.0,3.4851654,574.20013
1351490400,4191.0,3.1855264,552.67694
1351494000,7060.0,2.8160806,537.6895
1351497600,8678.0,2.719503,544.96576
1351501200,7689.0,2.7084343,545.5646
1351504800,7740.0,2.6754265,554.8641
1351508400,10168.0,2.532948,540.18225
1351512000,10375.0,2.5426202,541.8407
1351515600,9136.0,2.5651312,527.5633
1351519200,8013.0,2.5731435,537.9959
1351522800,6795.0,2.6800115,564.88153
1351526400,4596.0,2.8101811,572.49347
1351530000,3721.0,2.8152635,572.8707
1351533600,2751.0,2.7365894,573.1836
1351537200,2048.0,2.4486299,546.18896
1351540800,1449.0,2.4693718,570.16565
1351544400,1275.0,2.5518742,593.3694
1351548000,1024.0,2.5177636,550.8086
1351551600,971.0,2.4223776,545.0123
1351555200,792.0,2.42841,546.75757
1351558800,510.0,2.4467258,530.74115
1351562400,351.0,2.4260392,540.6809
1351566000,234.0,2.3470514,510.1966
1351569600,239.0,2.4246016,529.7657
1351573200,402.0,2.8761933,634.4627
1351576800,915.0,2.8430924,619.0907
1351580400,1881.0,2.817156,608.9623
1351584000,2995.0,2.690799,600.4741
1351587600,4180.0,2.6046274,625.8385
1351591200,6109.0,2.6557088,670.301
1351594800,7786.0,2.8450472,717.9549
1351598400,9327.0,2.8386722,771.6065
1351602000,10366.0,2.8481793,800.8825
1351605600,12043.0,2.820495,829.8514
1351609200,13111.0,2.8319712,828.9564
1351612800,12829.0,2.8217418,818.942
1351616400,14767.0,2.8545878,801.1455
1351620000,15797.0,2.7576554,795.1141
1351623600,15057.0,2.6501195,701.6058
1351627200,13189.0,2.6731143,648.568
1351630800,12448.0,2.7195258,619.26404
1351634400,12181.0,2.7272131,596.0537
1351638000,10451.0,2.9125354,596.8963
1351641600,7473.0,3.0489616,596.9185
1351645200,4510.0,2.8580909,561.93146
1351648800,2726.0,2.9135046,564.5352
1351652400,1815.0,2.8626873,547.79395
1351656000,1429.0,3.3224986,600.87823
1351659600,3085.0,3.5062053,705.77765
1351663200,8880.0,3.223663,859.36035
1351666800,14454.0,3.217098,1144.3904
1351670400,15298.0,3.0638857,1426.5454
1351674000,15115.0,3.0055964,1490.0593
1351677600,14806.0,3.035391,1454.4692
1351681200,14516.0,3.056162,1384.4753
1351684800,14419.0,3.170412,1282.4031
1351688400,14500.0,3.1917896,1193.7433
1351692000,14857.0,3.198187,1199.3845
1351695600,13241.0,3.4050505,1305.8926
1351699200,9921.0,3.4775107,1472.6041
1351702800,11236.0,3.6602387,1536.8668
1351706400,13954.0,3.4815652,1406.5952
1351710000,15712.0,3.2021205,1139.4572
1351713600,16892.0,3.0921779,935.9221
1351717200,18323.0,3.1348672,818.67413
1351720800,18868.0,3.1335871,766.08167
1351724400,16748.0,3.2919116,738.2233
1351728000,13218.0,3.4043956,694.0108
1351731600,9184.0,3.1407685,614.81055
1351735200,6504.0,3.1144602,597.103
1351738800,4643.0,3.2045393,598.29596
1351742400,3625.0,4.0877757,690.2877
1351746000,4432.0,4.6113834,889.5837
1351749600,9350.0,3.7988348,865.416
1351753200,13916.0,3.4812517,895.66846
1351756800,15490.0,3.2657402,965.8549
1351760400,15998.0,3.175535,927.6636
1351764000,16278.0,3.206318,873.2961
1351767600,16644.0,3.2443562,821.0539
1351771200,17534.0,3.1637778,784.94885
1351774800,17364.0,3.2920833,786.2038
1351778400,17626.0,3.5011485,827.1891
1351782000,15401.0,3.4857128,861.29016
1351785600,11640.0,3.608579,937.5426
1351789200,13386.0,3.4803605,956.03204
1351792800,16741.0,3.2099614,881.96564
1351796400,18392.0,2.9666631,738.0099
1351800000,18372.0,3.012845,679.2961
1351803600,18286.0,3.0777988,655.7312
1351807200,17843.0,3.084238,641.02106
1351810800,15891.0,3.272285,633.9012
1351814400,11811.0,3.304291,620.8518
1351818000,7338.0,3.1192641,586.9252
1351821600,4845.0,3.152188,574.0873
1351825200,3300.0,3.8778949,629.9354
1351828800,2681.0,5.0229506,718.5677
1351832400,3954.0,5.253282,824.5832
1351836000,8111.0,3.9436193,742.413
1351839600,12722.0,3.4589653,754.43176
1351843200,14994.0,3.1372948,787.1325
1351846800,15897.0,2.9832485,779.81067
1351850400,16653.0,2.9873064,734.4115
1351854000,16371.0,2.9722474,703.6729
1351857600,16271.0,3.105521,715.77625
1351861200,14802.0,3.2899785,737.8384
1351864800,15123.0,3.412991,782.0763
1351868400,13422.0,3.384468,790.6633
1351872000,11336.0,3.417064,793.8463
1351875600,13474.0,3.411177,805.33
1351879200,16695.0,3.1715076,786.6569
1351882800,18742.0,3.075796,734.07733
1351886400,19274.0,3.0022497,660.5182
1351890000,19230.0,2.981625,643.51245
1351893600,19124.0,2.983678,639.6436
1351897200,18911.0,3.0706367,630.86365
1351900800,17502.0,3.0381584,611.9912
1351904400,15176.0,2.9126227,582.86676
1351908000,12335.0,2.8683875,566.1494
1351911600,9029.0,2.9626338,563.7046
1351915200,5905.0,3.5671968,621.1296
1351918800,3786.0,4.863668,717.09326
1351922400,4825.0,4.3018947,677.4744
1351926000,7750.0,3.7993412,630.2708
1351929600,11648.0,3.2188027,604.9411
1351933200,15404.0,2.8408706,588.4237
1351936800,17896.0,2.843846,626.786
1351940400,19741.0,2.7910008,642.2145
1351944000,20917.0,2.766095,649.0894
1351947600,21643.0,2.775424,640.31036
1351951200,22238.0,2.8474643,643.01855
1351954800,21786.0,2.8297906,644.9688
1351958400,19127.0,2.8391852,635.57166
1351962000,21262.0,2.7609372,644.1442
1351965600,25356.0,2.6596272,653.3975
1351969200,28018.0,2.5613766,634.1586
1351972800,27222.0,2.6328783,605.7743
1351976400,26892.0,2.7481508,598.44885
1351980000,27732.0,2.726846,607.3152
1351983600,27311.0,2.7984958,609.6057
1351987200,26099.0,2.788899,872.7225
1351990800,38477.0,2.8635905,557.4617
1351994400,14087.0,2.9995205,584.552
1351998000,10042.0,3.2067065,601.0826
1352001600,5777.0,3.7318177,636.14575
1352005200,3487.0,4.6194224,683.04816
1352008800,4135.0,4.4885764,646.9279
1352012400,6307.0,3.7350566,599.87683
1352016000,8896.0,3.0656948,551.778
1352019600,13294.0,2.7852888,552.2966
1352023200,18051.0,2.6467345,557.0213
1352026800,21564.0,2.6256685,588.8506
1352030400,22523.0,2.6390038,590.6432
1352034000,23089.0,2.8527968,622.8392
1352037600,23875.0,2.9686642,644.43097
1352041200,23469.0,3.0589898,644.38116
1352044800,22628.0,2.9833875,629.3412
1352048400,22973.0,2.9421678,651.32745
1352052000,24580.0,2.8975885,636.49115
1352055600,23443.0,2.8564806,611.3675
1352059200,20719.0,3.0460067,614.0915
1352062800,19263.0,3.2069147,612.0363
1352066400,16084.0,3.4629045,624.28723
1352070000,12344.0,3.5899959,632.0994
1352073600,7827.0,3.7099485,643.2468
1352077200,4554.0,3.799556,640.9721
1352080800,2935.0,3.5299494,619.30426
1352084400,2046.0,3.8635144,639.3211
1352088000,2352.0,5.403508,744.96893
1352091600,4680.0,4.810421,685.0784
1352095200,13041.0,3.5042477,635.38257
1352098800,21214.0,2.882973,705.8389
1352102400,23857.0,2.5873654,794.5948
1352106000,22201.0,2.493956,784.3746
1352109600,19596.0,2.6103787,740.7975
1352113200,19141.0,2.5726922,674.32623
1352116800,19732.0,2.5220344,649.9132
1352120400,19379.0,2.7312326,683.95575
1352124000,21298.0,2.7355177,685.5754
1352127600,21169.0,2.737025,702.61163
1352131200,19174.0,2.8006332,706.3824
1352134800,23304.0,2.6481414,745.0364
1352138400,28016.0,2.5513206,712.9049
1352142000,28416.0,2.526168,633.1733
1352145600,26634.0,2.826997,618.3777
1352149200,24643.0,2.9542232,621.5137
1352152800,21764.0,3.1308389,633.613
1352156400,15886.0,3.1952896,630.85944
1352160000,9829.0,3.3982117,627.6706
1352163600,5663.0,3.421224,615.12134
1352167200,3499.0,3.4310148,612.35754
1352170800,2257.0,3.7341514,639.5352
1352174400,2480.0,4.1056604,637.22296
1352178000,4313.0,4.0737777,613.3135
1352181600,12595.0,3.1587174,578.6736
1352185200,21162.0,2.5389307,648.5384
1352188800,25271.0,2.294543,728.85065
1352192400,24688.0,2.2396297,739.52295
1352196000,22557.0,2.322952,714.43445
1352199600,21703.0,2.32789,704.4986
1352203200,22243.0,2.308358,691.29175
1352206800,21828.0,2.5633817,718.0328
1352210400,23334.0,2.6431441,748.4115
1352214000,22431.0,2.670205,768.5245
1352217600,18738.0,2.742715,763.3286
1352221200,22084.0,2.6923406,810.2858
1352224800,27243.0,2.579615,789.45874
1352228400,28747.0,2.6005015,751.3314
1352232000,27827.0,2.7108026,693.77954
1352235600,25669.0,2.8495219,655.3101
1352239200,23728.0,2.987633,633.10767
1352242800,21969.0,3.0914996,634.58704
1352246400,17599.0,3.2237492,645.7886
1352250000,8387.0,3.2153947,608.714
1352253600,8995.0,3.3961139,630.99255
1352257200,3909.0,3.5830827,634.2497
1352260800,3195.0,4.33444,678.27826
1352264400,4461.0,4.367626,647.1697
1352268000,12526.0,3.2643511,621.86414
1352271600,22926.0,2.6381733,662.47455
1352275200,27421.0,2.3653777,742.3976
1352278800,26156.0,2.3093426,759.8523
1352282400,23820.0,2.427948,721.93146
1352286000,26867.0,2.2033377,775.74384
1352289600,25151.0,2.1874833,782.86444
1352293200,25118.0,2.2666516,777.8026
1352296800,24073.0,2.265958,814.6625
1352300400,20333.0,2.1829422,871.87744
1352304000,14938.0,2.33125,935.1525
1352307600,17984.0,2.1931655,908.44415
1352311200,21860.0,2.1426833,873.3001
1352314800,22174.0,2.2600958,817.35034
1352318400,21512.0,2.5615652,734.8155
1352322000,21166.0,2.7522519,692.9263
1352325600,19313.0,2.8846414,671.7
1352329200,15292.0,3.085583,673.734
1352332800,10354.0,3.3316956,673.54364
1352336400,6004.0,3.2880795,644.1489
1352340000,4016.0,3.5787132,658.73206
1352343600,2596.0,4.122096,690.7658
1352347200,2323.0,4.763779,722.6035
1352350800,3855.0,4.118924,630.05084
1352354400,11727.0,3.06492,576.95624
1352358000,21796.0,2.5806623,637.1244
1352361600,26471.0,2.4064505,734.1353
1352365200,25617.0,2.3572598,736.80334
1352368800,22597.0,2.5077512,720.64374
1352372400,21676.0,2.6374955,729.4831
1352376000,22431.0,2.6610649,730.35846
1352379600,21981.0,2.8222291,754.0505
1352383200,23566.0,2.9937901,797.1936
1352386800,22434.0,2.9499898,817.2106
1352390400,18754.0,2.9902062,846.4846
1352394000,23580.0,2.8522408,861.01544
1352397600,30597.0,2.5951486,790.0355
1352401200,32691.0,2.5564985,719.6193
1352404800,31965.0,2.7682228,697.7782
1352408400,31707.0,2.9603286,681.218
1352412000,30567.0,3.081401,688.3911
1352415600,27824.0,3.28447,691.38885
1352419200,20625.0,3.230821,651.244
1352422800,13938.0,3.2269456,633.27783
1352426400,9099.0,3.162569,607.6847
1352430000,5979.0,3.3498306,614.6694
1352433600,4558.0,4.4229674,689.0388
1352437200,5029.0,4.860858,700.3653
1352440800,12802.0,3.4231355,630.26074
1352444400,22964.0,2.7723515,705.573
1352448000,27432.0,2.4452212,801.7901
1352451600,26237.0,2.4408827,847.4411
1352455200,23876.0,2.5129654,845.26495
1352458800,23174.0,2.5908008,857.8286
1352462400,23554.0,2.6518478,840.5051
1352466000,23420.0,2.845739,829.11206
1352469600,24755.0,2.9563832,894.6133
1352473200,21709.0,2.9598053,912.27014
1352476800,18520.0,2.981047,895.7685
1352480400,22830.0,2.8894207,984.25275
1352484000,28494.0,2.699167,937.04504
1352487600,31692.0,2.6365342,830.015
1352491200,32123.0,2.6756306,737.4406
1352494800,32106.0,2.8158188,702.38196
1352498400,33023.0,2.8855302,698.24585
1352502000,32137.0,2.9289706,705.08636
1352505600,30081.0,2.9676542,678.95703
1352509200,26188.0,2.9858754,655.4633
1352512800,21979.0,3.1115336,647.0984
1352516400,16682.0,3.284303,646.2095
1352520000,10526.0,3.7659535,680.03375
1352523600,4975.0,4.817888,709.16583
1352527200,5456.0,4.4706335,660.39404
1352530800,8487.0,3.8037043,635.5535
1352534400,12735.0,2.9138749,582.82916
1352538000,18055.0,2.627693,581.516
1352541600,21366.0,2.5949302,607.8961
1352545200,24101.0,2.4667866,628.9357
1352548800,26034.0,2.3776286,641.22076
1352552400,26670.0,2.477388,660.6139
1352556000,27196.0,2.5504677,673.5726
1352559600,25584.0,2.657118,698.29395
1352563200,22641.0,2.663256,700.20844
1352566800,26293.0,2.6381505,741.8169
1352570400,30432.0,2.5068326,751.7059
1352574000,32844.0,2.4103997,731.2325
1352577600,28976.0,2.4592416,696.8382
1352581200,29204.0,2.582496,704.2094
1352584800,32016.0,2.6228096,714.84064
1352588400,33908.0,2.7200534,730.5443
1352592000,32259.0,2.826473,723.93555
1352595600,28741.0,2.9440687,672.05145
1352599200,24489.0,3.1494615,667.1195
1352602800,19153.0,3.360133,669.9358
1352606400,12414.0,3.668285,687.6036
1352610000,5432.0,4.57272,704.9904
1352613600,4747.0,4.752765,681.1734
1352617200,6228.0,4.462383,646.06744
1352620800,9312.0,3.2662377,563.25024
1352624400,14543.0,2.8666494,559.8425
1352628000,19412.0,2.7555556,598.60254
1352631600,22263.0,2.7239776,655.7545
1352635200,24502.0,2.7139099,701.78156
1352638800,24571.0,2.9139588,751.0286
1352642400,23910.0,3.159725,808.92883
1352646000,23172.0,3.2773721,806.6261
1352649600,21305.0,3.2163777,771.55347
1352653200,23479.0,3.074575,782.7754
1352656800,25441.0,2.900636,740.4542
1352660400,23693.0,2.9029949,681.7809
1352664000,21069.0,3.1095207,664.68964
1352667600,20094.0,3.2235134,648.27155
1352671200,18394.0,3.3463843,643.38165
1352674800,15126.0,3.6065176,661.2561
1352678400,10531.0,3.6601858,640.6019
1352682000,6374.0,3.5184555,627.5028
1352685600,4021.0,3.3499022,604.9716
1352689200,2837.0,3.8208456,673.8703
1352692800,2815.0,5.0103464,729.73035
1352696400,4004.0,5.049813,691.61115
1352700000,9838.0,3.263772,569.5506
1352703600,18029.0,2.6197054,597.13495
1352707200,22943.0,2.3281093,678.55743
1352710800,23203.0,2.3417413,710.1894
1352714400,21475.0,2.8404245,775.4827
1352718000,21780.0,2.8140163,810.618
1352721600,22190.0,2.8260326,866.4627
1352725200,21202.0,2.955025,911.557
1352728800,22780.0,3.1326153,968.8867
1352732400,21362.0,3.1307542,970.91846
1352736000,17680.0,3.2357306,990.29205
1352739600,21566.0,2.784807,938.96967
1352743200,27122.0,2.5819466,845.6924
1352746800,28128.0,2.5710456,710.96844
1352750400,26423.0,2.943725,680.2893
1352754000,24958.0,3.0578003,666.2387
1352757600,21320.0,3.2443953,662.7054
1352761200,16198.0,3.5977688,662.5574
1352764800,12331.0,3.8248127,659.7836
1352768400,7902.0,3.828287,640.2958
1352772000,4012.0,3.605927,619.74603
1352775600,2577.0,3.8659377,642.7753
1352779200,2926.0,4.6037574,689.23
1352782800,4667.0,4.5391836,676.1753
1352786400,13147.0,3.3578343,680.47015
1352790000,23734.0,2.7201104,752.2984
1352793600,27783.0,2.4212706,816.6758
1352797200,27287.0,2.4059505,900.7704
1352800800,24196.0,2.3490987,904.5264
1352804400,23056.0,2.4769814,899.4294
1352808000,24296.0,2.449511,880.9773
1352811600,23532.0,2.631274,897.382
1352815200,23884.0,2.7427933,915.1179
1352818800,22036.0,2.7794707,912.9314
1352822400,17932.0,2.8480594,893.4864
1352826000,23074.0,2.72779,928.0085
1352829600,29652.0,2.4939284,863.0046
1352833200,31283.0,2.4833858,747.52045
1352836800,30799.0,2.8204074,713.5248
1352840400,29778.0,2.9557595,687.968
1352844000,27486.0,3.1671922,680.9905
1352847600,21271.0,3.2360737,654.6381
1352851200,14027.0,3.3090572,650.9833
1352854800,9020.0,3.227238,621.36285
1352858400,4911.0,3.2811897,605.79553
1352862000,3328.0,3.6270485,636.9736
1352865600,3067.0,4.593718,671.2328
1352869200,4664.0,4.6004286,662.8083
1352872800,12944.0,3.1434958,603.78906
1352876400,24157.0,2.6885068,716.6116
1352880000,28327.0,2.4229608,808.5002
1352883600,26871.0,2.3647952,846.07635
1352887200,23620.0,2.4913094,887.76697
1352890800,23552.0,2.568632,925.6252
1352894400,23919.0,2.5387106,912.4558
1352898000,23382.0,2.7341871,918.54535
1352901600,24774.0,2.9197178,931.8954
1352905200,21994.0,3.004427,1030.0452
1352908800,15782.0,3.1263773,1109.1902
1352912400,19529.0,2.912269,1101.5237
1352916000,26996.0,2.5833602,938.1034
1352919600,30902.0,2.5827303,806.00507
1352923200,30814.0,2.755539,777.7299
1352926800,31011.0,2.977599,728.7571
1352930400,29730.0,3.0834801,717.04694
1352934000,24282.0,3.2099407,689.91565
1352937600,16046.0,3.3288825,659.53253
1352941200,9567.0,3.1818075,613.46124
1352944800,5818.0,3.3357375,611.54913
1352948400,3780.0,3.4936233,632.2185
1352952000,3454.0,4.5181103,676.7562
1352955600,4838.0,4.781777,680.3547
1352959200,13095.0,3.344915,630.1064
1352962800,24362.0,2.7651377,728.6039
1352966400,28266.0,2.4702582,825.18176
1352970000,27268.0,2.4106302,867.59705
1352973600,24454.0,2.5005908,882.05457
1352977200,23906.0,2.5150678,894.0562
1352980800,24368.0,2.5187256,907.19977
1352984400,23814.0,2.8087118,918.6106
1352988000,25028.0,2.8926742,961.1741
1352991600,22138.0,2.9119532,973.8602
1352995200,17609.0,2.9955368,947.8304
1352998800,22689.0,2.8717012,993.7903
1353002400,28590.0,2.6868231,976.766
1353006000,31656.0,2.6201704,846.86945
1353009600,31936.0,2.7690465,791.2194
1353013200,31683.0,2.990918,767.8791
1353016800,31470.0,3.182668,744.9537
1353020400,29205.0,3.2728043,713.3158
1353024000,23721.0,3.1975276,679.73254
1353027600,14869.0,3.251566,645.96484
1353031200,9654.0,3.2435668,625.71027
1353034800,6196.0,3.5411396,637.7615
1353038400,4982.0,4.3828325,685.6363
1353042000,5183.0,4.822092,720.1858
1353045600,12694.0,3.55033,657.0502
1353049200,23548.0,2.8052359,716.42365
1353052800,27770.0,2.5535774,824.84235
1353056400,26639.0,2.4621866,879.43195
1353060000,24207.0,2.5541687,902.8864
1353063600,23885.0,2.641551,903.99396
1353067200,23851.0,2.6873314,900.8337
1353070800,23530.0,2.8242574,887.10345
1353074400,24416.0,2.9839272,971.8731
1353078000,21661.0,3.1464074,1029.6614
1353081600,17278.0,3.0023527,972.75867
1353085200,22292.0,2.9166355,983.6235
1353088800,28443.0,2.6556919,913.62036
1353092400,31774.0,2.6580431,863.6646
1353096000,31801.0,2.704214,789.07355
1353099600,32084.0,2.7641003,742.62366
1353103200,32938.0,2.9135613,729.6072
1353106800,32559.0,3.0596967,742.6317
1353110400,30943.0,3.055841,713.7988
1353114000,26841.0,3.146336,699.859
1353117600,22500.0,3.1399488,669.70123
1353121200,16722.0,3.3549902,674.26306
1353124800,10663.0,3.8891733,693.75476
1353128400,5164.0,5.011636,731.4483
1353132000,5868.0,4.71596,684.924
1353135600,8953.0,3.5850801,621.25916
1353139200,13091.0,3.1300738,636.75104
1353142800,18398.0,2.7308173,649.5833
1353146400,21620.0,2.5882952,670.58374
1353150000,23816.0,2.572483,703.7344
1353153600,25681.0,2.4943748,725.9201
1353157200,25309.0,2.5677466,763.52856
1353160800,24985.0,2.7194498,798.4543
1353164400,24596.0,2.7462053,821.056
1353168000,20272.0,2.6889234,787.579
1353171600,24072.0,2.6730733,823.0901
1353175200,30235.0,2.557238,811.67206
1353178800,32118.0,2.4866693,805.1952
1353182400,29974.0,2.4784312,745.50616
1353186000,29299.0,2.5618157,727.7315
1353189600,32149.0,2.668911,742.5258
1353193200,33491.0,2.7639096,774.01807
1353196800,32447.0,2.9006097,750.60675
1353200400,29289.0,2.97967,701.518
1353204000,24969.0,3.141664,681.7551
1353207600,19667.0,3.3557584,685.5226
1353211200,12414.0,3.6998034,685.1576
1353214800,5518.0,4.518373,690.90704
1353218400,5175.0,4.825014,692.89276
1353222000,6695.0,4.0643215,616.0778
1353225600,9274.0,3.3862796,569.13654
1353229200,14141.0,2.8443434,560.61304
1353232800,19645.0,2.767565,606.5108
1353236400,22796.0,2.7081652,686.6849
1353240000,24262.0,2.6918676,717.4578
1353243600,24594.0,2.9252758,768.1192
1353247200,24200.0,3.0698729,865.7238
1353250800,22657.0,3.2622652,880.8842
1353254400,20068.0,3.2141874,838.9735
1353258000,21837.0,3.0340295,832.6304
1353261600,24402.0,2.9336967,791.9276
1353265200,22618.0,2.902653,698.3077
1353268800,19885.0,3.016791,647.8286
1353272400,19509.0,3.2579193,636.08624
1353276000,17202.0,3.3867922,629.8781
1353279600,13459.0,3.517647,632.9335
1353283200,9315.0,3.657301,632.63745
1353286800,5925.0,3.4836075,620.01263
1353290400,3819.0,3.5813446,622.20135
1353294000,2473.0,4.003306,654.9891
1353297600,2797.0,4.9341393,700.8048
1353301200,4655.0,4.819192,670.0664
1353304800,12453.0,3.2285814,605.34314
1353308400,22414.0,2.7534745,689.9587
1353312000,26289.0,2.5159667,811.6033
1353315600,24529.0,2.4186642,817.233
1353319200,21866.0,2.5494618,803.4291
1353322800,21486.0,2.518815,800.24194
1353326400,22373.0,2.5067143,780.6701
1353330000,22467.0,2.6552305,804.5567
1353333600,23893.0,2.7307458,829.71515
1353337200,22127.0,2.784754,871.38995
1353340800,18451.0,2.8539364,876.9515
1353344400,22602.0,2.6802754,908.6571
1353348000,27771.0,2.5371037,857.00006
1353351600,28521.0,2.5238037,718.895
1353355200,27920.0,2.7027593,665.8749
1353358800,26560.0,2.9204373,650.42596
1353362400,23245.0,3.0289733,641.88464
1353366000,17839.0,3.2752862,646.9986
1353369600,11509.0,3.41711,647.7707
1353373200,7025.0,3.522728,623.5697
1353376800,4375.0,3.5411336,619.99976
1353380400,2898.0,3.7112544,628.4365
1353384000,2934.0,5.5186005,743.39636
1353387600,4528.0,4.8457685,665.6939
1353391200,12434.0,3.2828948,601.4754
1353394800,22921.0,2.6337428,667.63116
1353398400,26924.0,2.500638,786.96075
1353402000,26340.0,2.4416747,832.8658
1353405600,23748.0,2.493044,856.2616
1353409200,22687.0,2.562176,911.0315
1353412800,23762.0,2.559116,907.42413
1353416400,23216.0,2.8150663,914.7322
1353420000,23754.0,2.8635297,946.4854
1353423600,21594.0,3.0145304,998.2014
1353427200,16827.0,3.0319173,996.9065
1353430800,21186.0,2.896707,1035.1346
1353434400,26999.0,2.6700497,921.2491
1353438000,29501.0,2.6024966,806.5251
1353441600,29335.0,2.7691445,757.61414
1353445200,28723.0,2.8944376,717.35986
1353448800,26406.0,2.9976113,698.4594
1353452400,22285.0,3.0790246,677.1586
1353456000,16269.0,3.2413828,648.6446
1353459600,10819.0,3.2325666,608.3853
1353463200,6782.0,3.312036,604.57385
1353466800,4486.0,3.759161,634.772
